0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:41 -0700] "GET /project1/add.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:42 -0700] "GET /project1/form?title=bar&year=&director=&star=&pages=10&sort=ta&initial=0&genre=&char= HTTP/1.1" 200 34941
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:42 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:42 -0700] "GET /project1/add.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:43 -0700] "GET /project1/form?title=bar&year=&director=&star=&pages=25&sort=ta&initial=0&genre=&char= HTTP/1.1" 200 79679
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:43 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:43 -0700] "GET /project1/add.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:46 -0700] "GET /project1/form?title=&year=&director=&star=&pages=25&sort=ta&initial=0&genre=Fantasy&char= HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:47 -0700] "GET /project1/form?title=bar&year=&director=&star=&pages=25&sort=ta&initial=0&genre=&char= HTTP/1.1" 200 79679
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:47 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:49:13 -0700] "GET /project1/star?title=&year=&director=&star=Suneel%20Darshan&pages=25&sort=ta&initial=0&genre=&char= HTTP/1.1" 200 5092
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:49:13 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:49:14 -0700] "GET /project1/form?title=bar&year=&director=&star=&pages=25&sort=ta&initial=0&genre=&char= HTTP/1.1" 200 79679
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:49:14 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:49:14 -0700] "GET /project1/add.gif HTTP/1.1" 200 1850
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:49:16 -0700] "GET /project1/form?title=&year=&director=&star=&pages=25&sort=ta&initial=0&genre=Romance&char= HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:00 -0700] "GET /project1/form?title=bar&year=&director=&star=&pages=25&sort=ta&initial=0&genre=&char= HTTP/1.1" 200 79679
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:00 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:00 -0700] "GET /project1/add.gif HTTP/1.1" 200 1850
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:01 -0700] "GET /project1/searching HTTP/1.1" 200 3158
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:01 -0700] "GET /project1/index.css HTTP/1.1" 200 3981
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:01 -0700] "GET /project1/movies.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:04 -0700] "GET /project1/form?title=Bob&year=&director=&star=&pages=10&sort=ta&initial=0&genre=&char= HTTP/1.1" 200 30738
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:04 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:04 -0700] "GET /project1/add.gif HTTP/1.1" 200 1850
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:08 -0700] "GET /project1/searching HTTP/1.1" 200 3158
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:08 -0700] "GET /project1/index.css HTTP/1.1" 200 3981
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:12 -0700] "GET /project1/form?title=Bob&year=1991&director=&star=&pages=10&sort=ta&initial=0&genre=&char= HTTP/1.1" 200 30782
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:12 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:12 -0700] "GET /project1/add.gif HTTP/1.1" 200 1850
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:29 -0700] "GET /project1/searching HTTP/1.1" 200 3158
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:29 -0700] "GET /project1/index.css HTTP/1.1" 200 3981
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:30 -0700] "GET /project1/movies.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:51:35 -0700] "GET /project1/form?title=&year=2005&director=&star=&pages=10&sort=ta&initial=0&genre=&char= HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:53:16 -0700] "GET /project1/searching HTTP/1.1" 200 3158
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:53:16 -0700] "GET /project1/index.css HTTP/1.1" 200 3981
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:53:19 -0700] "GET /project1/browse HTTP/1.1" 200 14267
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:53:19 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:53:19 -0700] "GET /project1/form?title=&year=&director=&star=&pages=10&sort=ta&initial=0&genre=Adventure&char= HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:53:23 -0700] "GET /project1/form?title=mo&year=&director=&star=&pages=10&sort=ta&initial=0&genre=Adventure&char= HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:53:26 -0700] "GET /project1/form?title=pokemon&year=&director=&star=&pages=10&sort=ta&initial=0&genre=Adventure&char= HTTP/1.1" 200 344
